Scenario,Safety,Efficiency,Comfort,Total,Note
vae_wgan_train_3173,50.0,5.2,19.96,75.16,
vae_wgan_train_3174,50.0,6.13,19.96,76.09,
vae_wgan_train_3175,50.0,5.85,19.8,75.65,
vae_wgan_train_3176,50.0,19.96,19.96,89.92,
vae_wgan_train_3177,50.0,6.75,19.96,76.71,
vae_wgan_train_3178,50.0,5.3,20,75.3,
vae_wgan_train_3179,50.0,6.4,19.92,76.32,
vae_wgan_train_317,50.0,19.76,19.92,89.68,
vae_wgan_train_3180,50.0,19.82,19.92,89.74,
vae_wgan_train_3181,50.0,20.98,19.92,90.9,
vae_wgan_train_3182,50.0,19.96,19.92,89.88,
vae_wgan_train_3183,50.0,5.24,19.96,75.2,
vae_wgan_train_3184,50.0,6.34,19.96,76.3,
vae_wgan_train_3185,50.0,21.01,19.92,90.93,
vae_wgan_train_3186,50.0,5.61,19.92,75.53,
vae_wgan_train_3187,50.0,5.44,18.92,74.36,
vae_wgan_train_3188,50.0,5.64,19.92,75.56,
vae_wgan_train_3189,50.0,5.0,19.92,74.92,
vae_wgan_train_318,50.0,5.06,19.92,74.98,
vae_wgan_train_3190,50.0,21.43,19.8,91.23,
vae_wgan_train_3191,50.0,19.69,19.92,89.61,
vae_wgan_train_3192,50.0,19.13,19.68,88.81,
vae_wgan_train_3193,50.0,4.93,19.36,74.29,
vae_wgan_train_3194,50.0,5.93,19.92,75.85,
vae_wgan_train_3195,50.0,5.4,19.92,75.32,
vae_wgan_train_3196,50.0,4.67,19.48,74.15,
vae_wgan_train_3197,50.0,5.92,19.92,75.84,
vae_wgan_train_3198,50.0,6.47,19.96,76.43,
vae_wgan_train_3199,50.0,6.37,19.96,76.33,
vae_wgan_train_319,50.0,4.69,19.92,74.61,
vae_wgan_train_31,50.0,5.54,19.92,75.46,
vae_wgan_train_3200,50.0,20.64,19.52,90.16,
vae_wgan_train_3201,50.0,6.52,19.4,75.92,
vae_wgan_train_3202,50.0,20.74,19.92,90.66,
vae_wgan_train_3203,50.0,5.86,19.36,75.22,
vae_wgan_train_3204,50.0,20.24,19.92,90.16,
vae_wgan_train_3205,50.0,20.32,19.92,90.24,
vae_wgan_train_3206,50.0,20.49,19.84,90.33,
vae_wgan_train_3207,50.0,5.33,19.96,75.29,
vae_wgan_train_3208,50.0,6.22,19.08,75.3,
vae_wgan_train_3209,50.0,5.1,19.92,75.02,
vae_wgan_train_320,50.0,19.22,19.92,89.14,
vae_wgan_train_3210,50.0,20.22,19.96,90.18,
vae_wgan_train_3211,50.0,4.9,19.96,74.86,
vae_wgan_train_3212,50.0,5.29,19.16,74.45,
vae_wgan_train_3213,50.0,20.83,19.88,90.71,
vae_wgan_train_3214,50.0,5.47,19.96,75.43,
vae_wgan_train_3215,50.0,5.15,19.96,75.11,
vae_wgan_train_3216,50.0,5.06,19.96,75.02,
vae_wgan_train_3217,50.0,4.93,19.16,74.09,
vae_wgan_train_3218,50.0,5.51,19.96,75.47,
vae_wgan_train_3219,50.0,5.56,19.96,75.52,
vae_wgan_train_321,50.0,20.43,19.96,90.39,
vae_wgan_train_3220,50.0,4.21,19.28,73.49,
vae_wgan_train_3221,50.0,20.26,19.92,90.18,
vae_wgan_train_3222,50.0,19.97,19.56,89.53,
vae_wgan_train_3223,50.0,5.28,19.92,75.2,
vae_wgan_train_3224,50.0,4.93,19.92,74.85,
vae_wgan_train_3225,50.0,4.93,19.92,74.85,
vae_wgan_train_3226,50.0,4.06,19.08,73.14,
vae_wgan_train_3227,50.0,19.76,19.96,89.72,
vae_wgan_train_3228,50.0,20.34,19.96,90.3,
vae_wgan_train_3229,50.0,5.83,19.92,75.75,
vae_wgan_train_322,50.0,4.47,19.92,74.39,
vae_wgan_train_3230,50.0,6.7,19.92,76.62,
vae_wgan_train_3231,50.0,20.36,19.96,90.32,
vae_wgan_train_3232,50.0,5.99,19.72,75.71,
vae_wgan_train_3233,50.0,21.09,19.4,90.49,
vae_wgan_train_3234,50.0,5.05,19.96,75.01,
vae_wgan_train_3235,50.0,6.62,19.6,76.22,
vae_wgan_train_3236,50.0,5.68,19.6,75.28,
vae_wgan_train_3237,50.0,4.15,19.68,73.83,
vae_wgan_train_3238,50.0,19.32,19.92,89.24,
vae_wgan_train_3239,50.0,4.52,19.92,74.44,
vae_wgan_train_323,50.0,19.96,19.24,89.2,
vae_wgan_train_3240,50.0,21.3,19.96,91.26,
vae_wgan_train_3241,50.0,5.77,19.88,75.65,
vae_wgan_train_3242,50.0,19.86,19.92,89.78,
vae_wgan_train_3243,50.0,5.59,19.96,75.55,
vae_wgan_train_3244,50.0,20.26,19.96,90.22,
vae_wgan_train_3245,50.0,21.05,19.92,90.97,
vae_wgan_train_3246,50.0,20.16,19.96,90.12,
vae_wgan_train_3247,50.0,19.7,19.96,89.66,
vae_wgan_train_3248,50.0,21.34,19.96,91.3,
vae_wgan_train_3249,50.0,20.02,19.92,89.94,
vae_wgan_train_324,50.0,19.09,19.92,89.01,
vae_wgan_train_3250,50.0,5.86,19.64,75.5,
vae_wgan_train_3251,50.0,20.26,19.96,90.22,
vae_wgan_train_3252,50.0,20.13,19.96,90.09,
vae_wgan_train_3253,50.0,4.88,19.16,74.04,
vae_wgan_train_3254,50.0,19.86,19.96,89.82,
vae_wgan_train_3255,50.0,5.31,19.96,75.27,
vae_wgan_train_3256,50.0,20.29,19.96,90.25,
vae_wgan_train_3257,50.0,7.6,19.96,77.56,
vae_wgan_train_3258,50.0,5.45,19.92,75.37,
vae_wgan_train_3259,50.0,5.63,18.76,74.39,
vae_wgan_train_325,50.0,20.04,19.96,90.0,
vae_wgan_train_3260,50.0,5.17,19.96,75.13,
vae_wgan_train_3261,50.0,20.2,19.96,90.16,
vae_wgan_train_3262,50.0,20.21,19.96,90.17,
vae_wgan_train_3263,50.0,19.37,19.92,89.29,
vae_wgan_train_3264,50.0,20.25,19.96,90.21,
vae_wgan_train_3265,50.0,5.12,19.92,75.04,
vae_wgan_train_3266,50.0,20.61,19.96,90.57,
vae_wgan_train_3267,50.0,6.75,18.72,75.47,
vae_wgan_train_3268,50.0,6.0,20,76.0,
vae_wgan_train_3269,50.0,6.53,19.96,76.49,
vae_wgan_train_326,50.0,6.22,19.96,76.18,
vae_wgan_train_3270,50.0,5.01,19.96,74.97,
vae_wgan_train_3271,50.0,21.05,19.96,91.01,
vae_wgan_train_3272,50.0,5.82,19.56,75.38,
vae_wgan_train_3273,50.0,5.48,19.96,75.44,
vae_wgan_train_3274,50.0,6.13,19.96,76.09,
vae_wgan_train_3275,50.0,21.41,19.92,91.33,
vae_wgan_train_3276,50.0,4.88,19.96,74.84,
vae_wgan_train_3277,50.0,19.6,19.92,89.52,
vae_wgan_train_3278,50.0,20.18,19.96,90.14,
vae_wgan_train_3279,50.0,21.17,19.96,91.13,
vae_wgan_train_327,50.0,19.87,19.96,89.83,
vae_wgan_train_3280,50.0,5.21,19.96,75.17,
vae_wgan_train_3281,50.0,5.66,19.36,75.02,
vae_wgan_train_3282,50.0,5.88,19.96,75.84,
vae_wgan_train_3283,50.0,20.13,19.96,90.09,
vae_wgan_train_3284,50.0,20.77,19.84,90.61,
vae_wgan_train_3285,50.0,5.82,19.48,75.3,
vae_wgan_train_3286,50.0,5.59,19.96,75.55,
vae_wgan_train_3287,50.0,19.65,19.92,89.57,
vae_wgan_train_3288,50.0,4.7,19.96,74.66,
vae_wgan_train_3289,50.0,5.06,18.84,73.9,
vae_wgan_train_328,50.0,5.61,19.76,75.37,
vae_wgan_train_3290,50.0,21.08,19.92,91.0,
vae_wgan_train_3291,50.0,7.33,19.92,77.25,
vae_wgan_train_3292,50.0,21.24,19.92,91.16,
vae_wgan_train_3293,50.0,5.93,19.32,75.25,
vae_wgan_train_3294,50.0,4.92,19.88,74.8,
vae_wgan_train_3295,50.0,20.12,19.96,90.08,
vae_wgan_train_3296,50.0,20.25,19.96,90.21,
vae_wgan_train_3297,50.0,20.48,19.96,90.44,
vae_wgan_train_3298,50.0,19.73,19.92,89.65,
vae_wgan_train_3299,50.0,5.19,19.92,75.11,
vae_wgan_train_329,50.0,5.19,19.96,75.15,
vae_wgan_train_32,50.0,6.8,19.96,76.76,
vae_wgan_train_3300,50.0,20.01,19.96,89.97,
vae_wgan_train_3301,50.0,20.02,19.96,89.98,
vae_wgan_train_3302,50.0,5.0,19.92,74.92,
vae_wgan_train_3303,50.0,4.73,19.08,73.81,
vae_wgan_train_3304,50.0,20.21,20,90.21,
vae_wgan_train_3305,50.0,6.02,19.68,75.7,
vae_wgan_train_3306,50.0,20.35,19.92,90.27,
vae_wgan_train_3307,50.0,5.12,19.08,74.2,
vae_wgan_train_3308,50.0,5.09,19.84,74.93,
vae_wgan_train_3309,50.0,20.11,19.96,90.07,
vae_wgan_train_330,50.0,19.31,19.48,88.79,
vae_wgan_train_3310,50.0,5.92,19.92,75.84,
vae_wgan_train_3311,50.0,4.56,19.96,74.52,
vae_wgan_train_3312,50.0,20.5,20,90.5,
vae_wgan_train_3313,50.0,20.54,19.96,90.5,
vae_wgan_train_3314,50.0,19.52,19.92,89.44,
vae_wgan_train_3315,50.0,5.12,19.72,74.84,
vae_wgan_train_3316,50.0,20.85,19.96,90.81,
vae_wgan_train_3317,50.0,5.13,19.96,75.09,
vae_wgan_train_3318,50.0,5.17,19.36,74.53,
vae_wgan_train_3319,50.0,20.17,19.92,90.09,
vae_wgan_train_331,50.0,20.46,20,90.46,
vae_wgan_train_3320,50.0,20.09,19.92,90.01,
vae_wgan_train_3321,50.0,20.27,19.92,90.19,
vae_wgan_train_3322,50.0,20.21,19.96,90.17,
vae_wgan_train_3323,50.0,6.07,20,76.07,
vae_wgan_train_3324,50.0,5.88,19.84,75.72,
vae_wgan_train_3325,50.0,5.0,19.96,74.96,
vae_wgan_train_3326,50.0,5.42,19.68,75.1,
vae_wgan_train_3327,50.0,20.1,19.96,90.06,
vae_wgan_train_3328,50.0,4.44,19.92,74.36,
vae_wgan_train_3329,50.0,6.57,19.96,76.53,
vae_wgan_train_332,50.0,4.54,19.96,74.5,
vae_wgan_train_3330,50.0,19.97,19.96,89.93,
vae_wgan_train_3331,50.0,20.02,19.96,89.98,
vae_wgan_train_3332,0.0,20.29,19.95,40.24,
vae_wgan_train_3333,50.0,20.63,19.92,90.55,
vae_wgan_train_3334,50.0,20.6,19.92,90.52,
vae_wgan_train_3335,50.0,4.98,19.96,74.94,
vae_wgan_train_3336,50.0,6.23,19.6,75.83,
vae_wgan_train_3337,50.0,20.01,19.96,89.97,
vae_wgan_train_3338,50.0,5.19,19.92,75.11,
vae_wgan_train_3339,50.0,5.48,19.92,75.4,
vae_wgan_train_333,50.0,3.67,19.52,73.19,
vae_wgan_train_3340,50.0,6.04,18.44,74.48,
vae_wgan_train_3341,50.0,19.86,19.96,89.82,
vae_wgan_train_3342,50.0,20.3,19.96,90.26,
vae_wgan_train_3343,50.0,5.1,19.96,75.06,
vae_wgan_train_3344,50.0,19.93,19.96,89.89,
vae_wgan_train_3345,50.0,20.39,19.68,90.07,
vae_wgan_train_3346,50.0,21.75,19.16,90.91,
vae_wgan_train_3347,50.0,6.49,18.92,75.41,
vae_wgan_train_3348,50.0,5.5,19.96,75.46,
vae_wgan_train_3349,50.0,6.08,19.36,75.44,
vae_wgan_train_334,50.0,5.18,19.96,75.14,
vae_wgan_train_3350,50.0,5.15,19.96,75.11,
vae_wgan_train_3351,50.0,20.05,19.96,90.01,
vae_wgan_train_3352,50.0,20.04,19.92,89.96,
vae_wgan_train_3353,50.0,20.79,19.92,90.71,
vae_wgan_train_3354,50.0,19.51,19.92,89.43,
vae_wgan_train_3355,50.0,5.76,19.8,75.56,
vae_wgan_train_3356,50.0,6.19,19.92,76.11,
vae_wgan_train_3357,50.0,5.72,19.24,74.96,
vae_wgan_train_3358,50.0,6.2,18.88,75.08,
vae_wgan_train_3359,50.0,19.46,19.92,89.38,
vae_wgan_train_335,50.0,4.23,19.96,74.19,
vae_wgan_train_3360,50.0,5.88,19.68,75.56,
vae_wgan_train_3361,50.0,5.0,19.96,74.96,
vae_wgan_train_3362,50.0,20.17,19.96,90.13,
vae_wgan_train_3363,50.0,20.76,19.96,90.72,
vae_wgan_train_3364,50.0,20.56,19.96,90.52,
vae_wgan_train_3365,50.0,21.36,19.96,91.32,
vae_wgan_train_3366,50.0,21.73,19.72,91.45,
vae_wgan_train_3367,50.0,21.64,19.96,91.6,
vae_wgan_train_3368,50.0,20.16,20,90.16,
vae_wgan_train_3369,50.0,5.32,19.96,75.28,
vae_wgan_train_336,50.0,5.63,19.56,75.19,
vae_wgan_train_3370,50.0,4.89,19.96,74.85,
vae_wgan_train_3371,50.0,5.19,19.96,75.15,
vae_wgan_train_3372,50.0,5.79,19.96,75.75,
vae_wgan_train_3373,50.0,6.39,19.32,75.71,
vae_wgan_train_3374,50.0,6.34,19.96,76.3,
vae_wgan_train_3375,50.0,4.58,19.92,74.5,
vae_wgan_train_3376,50.0,5.13,19.52,74.65,
vae_wgan_train_3377,50.0,19.82,19.96,89.78,
vae_wgan_train_3378,50.0,4.22,19.32,73.54,
vae_wgan_train_3379,50.0,4.29,19.44,73.73,
vae_wgan_train_337,50.0,4.5,19.96,74.46,
vae_wgan_train_3380,50.0,20.06,19.92,89.98,
vae_wgan_train_3381,50.0,20.26,19.96,90.22,
vae_wgan_train_3382,50.0,5.42,19.68,75.1,
vae_wgan_train_3383,50.0,4.3,19.92,74.22,
vae_wgan_train_3384,50.0,19.83,19.92,89.75,
vae_wgan_train_3385,50.0,21.02,19.92,90.94,
vae_wgan_train_3386,50.0,4.97,19.92,74.89,
vae_wgan_train_3387,50.0,7.05,19.2,76.25,
vae_wgan_train_3388,50.0,5.85,19.56,75.41,
vae_wgan_train_3389,50.0,6.71,19.96,76.67,
vae_wgan_train_338,50.0,4.19,19.92,74.11,
vae_wgan_train_3390,50.0,19.47,19.76,89.23,
vae_wgan_train_3391,50.0,4.84,19.92,74.76,
vae_wgan_train_3392,50.0,6.41,19.56,75.97,
vae_wgan_train_3393,50.0,4.51,19.72,74.23,
vae_wgan_train_3394,50.0,5.44,19.92,75.36,
vae_wgan_train_3395,50.0,19.42,19.92,89.34,
vae_wgan_train_3396,50.0,6.77,19.4,76.17,
vae_wgan_train_3397,50.0,5.26,19.96,75.22,
vae_wgan_train_3398,50.0,20.7,19.92,90.62,
vae_wgan_train_3399,50.0,19.29,19.96,89.25,
vae_wgan_train_339,50.0,5.65,19.96,75.61,
vae_wgan_train_33,50.0,6.44,19.96,76.4,
vae_wgan_train_3400,50.0,5.65,19.96,75.61,
vae_wgan_train_3401,50.0,4.49,20,74.49,
vae_wgan_train_3402,50.0,5.19,19.92,75.11,
vae_wgan_train_3403,50.0,19.87,19.92,89.79,
vae_wgan_train_3404,50.0,20.68,19.96,90.64,
vae_wgan_train_3405,50.0,5.51,19.96,75.47,
vae_wgan_train_3406,50.0,20.04,19.32,89.36,
vae_wgan_train_3407,50.0,5.5,19.48,74.98,
vae_wgan_train_3408,50.0,20.16,19.92,90.08,
vae_wgan_train_3409,50.0,6.05,19.96,76.01,
vae_wgan_train_340,50.0,4.33,19.92,74.25,
vae_wgan_train_3410,50.0,19.68,19.96,89.64,
vae_wgan_train_3411,50.0,20.81,19.92,90.73,
vae_wgan_train_3412,50.0,20.57,19.6,90.17,
vae_wgan_train_3413,50.0,5.1,19.96,75.06,
vae_wgan_train_3414,50.0,6.02,19.96,75.98,
vae_wgan_train_3415,50.0,20.4,19.96,90.36,
vae_wgan_train_3416,50.0,4.59,19.56,74.15,
vae_wgan_train_3417,50.0,21.36,19.96,91.32,
vae_wgan_train_3418,50.0,19.32,20,89.32,
vae_wgan_train_3419,50.0,4.27,20,74.27,
vae_wgan_train_341,50.0,4.27,19.68,73.95,
vae_wgan_train_3420,50.0,19.87,19.92,89.79,
vae_wgan_train_3421,50.0,5.87,19.44,75.31,
vae_wgan_train_3422,50.0,19.76,19.92,89.68,
vae_wgan_train_3423,50.0,18.52,19.96,88.48,
vae_wgan_train_3424,50.0,3.63,19.96,73.59,
vae_wgan_train_3425,50.0,6.54,19.96,76.5,
vae_wgan_train_3426,50.0,19.52,19.92,89.44,
vae_wgan_train_3427,50.0,6.26,19.96,76.22,
vae_wgan_train_3428,50.0,20.48,19.92,90.4,
vae_wgan_train_3429,50.0,5.85,19.76,75.61,
vae_wgan_train_342,50.0,3.87,19.24,73.11,
vae_wgan_train_3430,50.0,5.23,19.12,74.35,
vae_wgan_train_3431,50.0,4.03,19.88,73.91,
vae_wgan_train_3432,50.0,4.92,19.92,74.84,
vae_wgan_train_3433,50.0,6.07,19.92,75.99,
vae_wgan_train_3434,50.0,21.85,20,91.85,
vae_wgan_train_3435,50.0,20.87,19.92,90.79,
vae_wgan_train_3436,50.0,19.45,19.92,89.37,
vae_wgan_train_3437,50.0,20.17,19.96,90.13,
vae_wgan_train_3438,50.0,20.08,19.96,90.04,
vae_wgan_train_3439,50.0,20.42,19.92,90.34,
vae_wgan_train_343,50.0,4.85,19.4,74.25,
vae_wgan_train_3440,50.0,19.7,19.96,89.66,
vae_wgan_train_3441,50.0,5.61,19.96,75.57,
vae_wgan_train_3442,50.0,5.18,19.96,75.14,
vae_wgan_train_3443,50.0,6.32,19.2,75.52,
vae_wgan_train_3444,50.0,4.63,19.92,74.55,
vae_wgan_train_3445,50.0,4.98,19.28,74.26,
vae_wgan_train_3446,50.0,20.05,19.96,90.01,
vae_wgan_train_3447,50.0,5.04,19.64,74.68,
vae_wgan_train_3448,50.0,20.87,19.96,90.83,
vae_wgan_train_3449,50.0,5.63,19.96,75.59,
vae_wgan_train_344,50.0,4.43,19.92,74.35,
vae_wgan_train_3450,50.0,20.23,19.96,90.19,
vae_wgan_train_3451,50.0,5.49,19.92,75.41,
vae_wgan_train_3452,50.0,3.67,19.72,73.39,
vae_wgan_train_3453,50.0,19.18,19.52,88.7,
vae_wgan_train_3454,50.0,4.74,19.96,74.7,
vae_wgan_train_3455,50.0,5.75,19.04,74.79,
vae_wgan_train_3456,50.0,4.49,19.92,74.41,
vae_wgan_train_3457,50.0,4.54,19.96,74.5,
vae_wgan_train_3458,50.0,5.15,19.96,75.11,
vae_wgan_train_3459,50.0,6.09,19.36,75.45,
vae_wgan_train_345,50.0,19.91,19.96,89.87,
vae_wgan_train_3460,50.0,5.35,19.6,74.95,
vae_wgan_train_3461,50.0,19.58,19.96,89.54,
vae_wgan_train_3462,50.0,19.62,19.96,89.58,
vae_wgan_train_3463,50.0,5.05,19.96,75.01,
vae_wgan_train_3464,50.0,19.5,19.96,89.46,
vae_wgan_train_3465,50.0,5.51,19.64,75.15,
vae_wgan_train_3466,50.0,19.66,19.92,89.58,
vae_wgan_train_3467,50.0,18.69,19.96,88.65,
vae_wgan_train_3468,50.0,19.69,19.96,89.65,
vae_wgan_train_3469,50.0,5.24,19.92,75.16,
vae_wgan_train_346,50.0,20.69,19.96,90.65,
vae_wgan_train_3470,50.0,19.85,19.96,89.81,
vae_wgan_train_3471,50.0,5.54,19.24,74.78,
vae_wgan_train_3472,50.0,20.67,19.92,90.59,
vae_wgan_train_3473,50.0,19.55,19.96,89.51,
vae_wgan_train_3474,50.0,19.48,19.96,89.44,
vae_wgan_train_3475,50.0,6.49,19.92,76.41,
vae_wgan_train_3476,50.0,3.59,19.4,72.99,
vae_wgan_train_3477,50.0,3.97,19.96,73.93,
vae_wgan_train_3478,50.0,5.02,19.92,74.94,
vae_wgan_train_3479,50.0,4.31,19.32,73.63,
vae_wgan_train_347,50.0,5.09,19.0,74.09,
vae_wgan_train_3480,50.0,20.04,19.96,90.0,
vae_wgan_train_3481,50.0,20.25,19.96,90.21,
vae_wgan_train_3482,50.0,18.92,19.92,88.84,
vae_wgan_train_3483,50.0,19.39,19.96,89.35,
vae_wgan_train_3484,50.0,5.27,19.64,74.91,
vae_wgan_train_3485,50.0,4.94,19.96,74.9,
vae_wgan_train_3486,50.0,21.07,19.92,90.99,
vae_wgan_train_3487,50.0,6.27,19.96,76.23,
vae_wgan_train_3488,50.0,4.99,19.96,74.95,
vae_wgan_train_3489,50.0,20.9,19.92,90.82,
vae_wgan_train_348,50.0,19.67,19.96,89.63,
vae_wgan_train_3490,50.0,20.2,19.96,90.16,
vae_wgan_train_3491,50.0,19.84,19.96,89.8,
vae_wgan_train_3492,50.0,20.35,20,90.35,
vae_wgan_train_3493,50.0,19.19,19.76,88.95,
vae_wgan_train_3494,50.0,18.77,19.92,88.69,
vae_wgan_train_3495,50.0,5.76,19.48,75.24,
vae_wgan_train_3496,50.0,3.81,19.36,73.17,
vae_wgan_train_3497,50.0,20.94,19.96,90.9,
vae_wgan_train_3498,50.0,5.54,19.96,75.5,
vae_wgan_train_3499,50.0,19.42,19.92,89.34,
vae_wgan_train_349,50.0,4.81,19.44,74.25,
vae_wgan_train_34,50.0,6.07,19.96,76.03,
vae_wgan_train_350,50.0,19.91,19.92,89.83,
vae_wgan_train_351,50.0,5.21,19.96,75.17,
vae_wgan_train_352,50.0,5.02,19.12,74.14,
vae_wgan_train_353,50.0,4.26,19.6,73.86,
vae_wgan_train_354,50.0,5.64,18.4,74.04,
vae_wgan_train_355,50.0,5.4,19.92,75.32,
vae_wgan_train_356,50.0,5.13,18.84,73.97,
vae_wgan_train_357,50.0,4.79,19.92,74.71,
vae_wgan_train_358,50.0,5.16,19.6,74.76,
vae_wgan_train_359,50.0,5.53,19.52,75.05,
vae_wgan_train_35,50.0,5.31,19.96,75.27,
vae_wgan_train_360,50.0,5.15,19.96,75.11,
vae_wgan_train_361,50.0,5.68,19.16,74.84,
vae_wgan_train_362,50.0,6.26,19.28,75.54,
vae_wgan_train_363,50.0,5.83,19.88,75.71,
vae_wgan_train_364,50.0,5.21,18.88,74.09,
vae_wgan_train_365,50.0,5.51,19.72,75.23,
vae_wgan_train_366,50.0,21.63,19.96,91.59,
vae_wgan_train_367,50.0,6.11,19.92,76.03,
vae_wgan_train_368,50.0,5.66,19.92,75.58,
vae_wgan_train_369,50.0,5.66,19.92,75.58,
vae_wgan_train_36,50.0,21.19,19.92,91.11,
vae_wgan_train_370,50.0,20.66,19.92,90.58,
vae_wgan_train_371,50.0,21.6,19.96,91.56,
vae_wgan_train_372,50.0,4.63,19.6,74.23,
vae_wgan_train_373,50.0,20.61,19.92,90.53,
vae_wgan_train_374,50.0,5.43,19.4,74.83,
vae_wgan_train_375,50.0,5.23,19.36,74.59,
vae_wgan_train_376,50.0,21.08,19.92,91.0,
vae_wgan_train_377,50.0,5.02,19.4,74.42,
vae_wgan_train_378,50.0,21.0,19.96,90.96,
vae_wgan_train_379,50.0,5.5,19.92,75.42,
vae_wgan_train_37,50.0,6.36,19.96,76.32,
vae_wgan_train_380,50.0,4.44,19.6,74.04,
vae_wgan_train_381,50.0,20.65,18.96,89.61,
vae_wgan_train_382,50.0,5.43,19.92,75.35,
vae_wgan_train_383,50.0,5.64,19.92,75.56,
vae_wgan_train_384,50.0,20.5,19.88,90.38,
vae_wgan_train_385,50.0,4.59,19.88,74.47,
vae_wgan_train_386,50.0,5.16,19.96,75.12,
vae_wgan_train_387,50.0,19.59,19.96,89.55,
vae_wgan_train_388,50.0,20.05,19.96,90.01,
vae_wgan_train_389,50.0,19.21,19.92,89.13,
vae_wgan_train_38,50.0,20.82,19.96,90.78,
vae_wgan_train_390,50.0,5.38,19.56,74.94,
vae_wgan_train_391,50.0,6.61,19.96,76.57,
vae_wgan_train_392,50.0,5.34,19.44,74.78,
vae_wgan_train_393,50.0,19.85,19.6,89.45,
vae_wgan_train_394,50.0,20.24,20,90.24,
vae_wgan_train_395,50.0,5.1,19.92,75.02,
vae_wgan_train_396,50.0,4.54,19.96,74.5,
vae_wgan_train_397,50.0,4.89,19.96,74.85,
vae_wgan_train_398,50.0,3.87,19.88,73.75,
vae_wgan_train_399,50.0,4.61,19.96,74.57,
vae_wgan_train_39,50.0,20.56,19.92,90.48,
vae_wgan_train_3,50.0,20.3,19.96,90.26,
vae_wgan_train_400,50.0,5.05,19.92,74.97,
vae_wgan_train_401,50.0,4.32,19.96,74.28,
vae_wgan_train_402,50.0,3.84,18.56,72.4,
vae_wgan_train_403,50.0,4.24,19.68,73.92,
vae_wgan_train_404,50.0,4.51,19.24,73.75,
vae_wgan_train_405,50.0,5.39,19.84,75.23,
vae_wgan_train_406,50.0,4.33,19.36,73.69,
vae_wgan_train_407,50.0,20.49,19.96,90.45,
vae_wgan_train_408,50.0,3.99,19.84,73.83,
vae_wgan_train_409,50.0,20.58,20,90.58,
vae_wgan_train_40,50.0,5.67,19.88,75.55,
vae_wgan_train_410,50.0,21.26,19.96,91.22,
vae_wgan_train_411,50.0,5.14,19.28,74.42,
vae_wgan_train_412,50.0,6.04,19.92,75.96,
vae_wgan_train_413,50.0,4.95,19.36,74.31,
vae_wgan_train_414,50.0,5.48,19.92,75.4,
vae_wgan_train_415,50.0,4.33,19.92,74.25,
vae_wgan_train_416,50.0,4.29,19.2,73.49,
vae_wgan_train_417,50.0,4.82,19.92,74.74,
vae_wgan_train_418,50.0,5.35,19.96,75.31,
vae_wgan_train_419,50.0,19.86,19.96,89.82,
vae_wgan_train_41,50.0,20.17,19.96,90.13,
vae_wgan_train_420,50.0,5.27,19.12,74.39,
vae_wgan_train_421,50.0,4.83,19.96,74.79,
vae_wgan_train_422,50.0,20.53,19.96,90.49,
vae_wgan_train_423,50.0,4.71,19.56,74.27,
vae_wgan_train_424,50.0,6.23,19.24,75.47,
vae_wgan_train_425,50.0,4.62,19.92,74.54,
vae_wgan_train_426,50.0,20.24,19.92,90.16,
vae_wgan_train_427,50.0,20.68,19.96,90.64,
vae_wgan_train_428,50.0,20.45,19.96,90.41,
vae_wgan_train_429,50.0,20.33,19.92,90.25,
vae_wgan_train_42,50.0,21.11,19.96,91.07,
vae_wgan_train_430,50.0,19.04,19.72,88.76,
vae_wgan_train_431,50.0,19.83,19.92,89.75,
vae_wgan_train_432,50.0,4.32,19.48,73.8,
vae_wgan_train_433,50.0,20.26,19.92,90.18,
vae_wgan_train_434,50.0,6.15,19.92,76.07,
vae_wgan_train_435,50.0,19.96,19.96,89.92,
vae_wgan_train_436,50.0,5.13,19.92,75.05,
vae_wgan_train_437,50.0,5.07,19.96,75.03,
vae_wgan_train_438,50.0,3.93,19.64,73.57,
vae_wgan_train_439,50.0,4.44,19.8,74.24,
vae_wgan_train_43,50.0,6.54,19.96,76.5,
vae_wgan_train_440,50.0,5.0,19.56,74.56,
vae_wgan_train_441,50.0,19.98,19.92,89.9,
vae_wgan_train_442,50.0,5.52,19.64,75.16,
vae_wgan_train_443,50.0,19.95,19.92,89.87,
vae_wgan_train_444,50.0,4.48,19.28,73.76,
vae_wgan_train_445,50.0,20.11,19.92,90.03,
vae_wgan_train_446,50.0,5.05,19.96,75.01,
vae_wgan_train_447,50.0,19.92,19.88,89.8,
vae_wgan_train_448,50.0,19.81,19.92,89.73,
vae_wgan_train_449,50.0,5.29,18.72,74.01,
vae_wgan_train_44,50.0,4.35,19.92,74.27,
vae_wgan_train_450,50.0,4.74,19.4,74.14,
vae_wgan_train_451,50.0,4.68,18.88,73.56,
vae_wgan_train_452,50.0,19.93,19.92,89.85,
vae_wgan_train_453,50.0,5.79,19.96,75.75,
vae_wgan_train_454,50.0,6.03,19.96,75.99,
vae_wgan_train_455,50.0,20.33,19.92,90.25,
vae_wgan_train_456,50.0,5.26,19.96,75.22,
vae_wgan_train_457,50.0,19.84,19.96,89.8,
vae_wgan_train_458,50.0,20.88,19.96,90.84,
vae_wgan_train_459,50.0,20.38,19.92,90.3,
vae_wgan_train_45,50.0,6.94,19.32,76.26,
vae_wgan_train_460,50.0,20.54,19.96,90.5,
vae_wgan_train_461,50.0,20.1,19.92,90.02,
