Scenario,Safety,Efficiency,Comfort,Total,Note
vae_wgan_sample_1418,50.0,5.55,19.44,74.99,
vae_wgan_sample_1419,50.0,6.05,19.96,76.01,
vae_wgan_sample_141,50.0,20.25,19.96,90.21,
vae_wgan_sample_1420,50.0,5.63,19.92,75.55,
vae_wgan_sample_1421,50.0,20.31,19.96,90.27,
vae_wgan_sample_1422,50.0,6.26,20,76.26,
vae_wgan_sample_1423,50.0,4.93,20,74.93,
vae_wgan_sample_1424,50.0,20.46,19.92,90.38,
vae_wgan_sample_1425,50.0,20.16,19.92,90.08,
vae_wgan_sample_1426,50.0,6.11,19.96,76.07,
vae_wgan_sample_1427,50.0,4.28,19.92,74.2,
vae_wgan_sample_1428,50.0,5.46,19.28,74.74,
vae_wgan_sample_1429,50.0,20.99,19.92,90.91,
vae_wgan_sample_142,50.0,4.25,19.68,73.93,
vae_wgan_sample_1430,50.0,5.38,19.96,75.34,
vae_wgan_sample_1431,50.0,20.13,19.96,90.09,
vae_wgan_sample_1432,50.0,19.63,19.92,89.55,
vae_wgan_sample_1433,50.0,5.31,19.16,74.47,
vae_wgan_sample_1434,50.0,20.05,20,90.05,
vae_wgan_sample_1435,50.0,5.26,19.48,74.74,
vae_wgan_sample_1436,50.0,5.66,20,75.66,
vae_wgan_sample_1437,50.0,5.65,19.32,74.97,
vae_wgan_sample_1438,50.0,5.0,19.92,74.92,
vae_wgan_sample_1439,50.0,4.88,19.24,74.12,
vae_wgan_sample_143,50.0,19.81,19.96,89.77,
vae_wgan_sample_1440,50.0,2.88,19.16,72.04,
vae_wgan_sample_1441,50.0,20.61,19.96,90.57,
vae_wgan_sample_1442,50.0,20.81,19.8,90.61,
vae_wgan_sample_1443,50.0,5.87,19.96,75.83,
vae_wgan_sample_1444,50.0,5.78,19.96,75.74,
vae_wgan_sample_1445,50.0,5.0,19.92,74.92,
vae_wgan_sample_1446,50.0,4.67,19.96,74.63,
vae_wgan_sample_1447,50.0,18.28,19.92,88.2,
vae_wgan_sample_1448,50.0,20.9,19.96,90.86,
vae_wgan_sample_1449,50.0,5.89,19.96,75.85,
vae_wgan_sample_144,50.0,19.85,19.92,89.77,
vae_wgan_sample_1450,50.0,5.22,19.96,75.18,
vae_wgan_sample_1451,29.6,6.17,19.96,55.73,
vae_wgan_sample_1452,50.0,5.44,19.96,75.4,
vae_wgan_sample_1453,50.0,4.35,19.96,74.31,
vae_wgan_sample_1454,50.0,5.29,19.92,75.21,
vae_wgan_sample_1455,50.0,5.12,19.92,75.04,
vae_wgan_sample_1456,50.0,5.63,19.88,75.51,
vae_wgan_sample_1457,50.0,5.18,19.64,74.82,
vae_wgan_sample_1458,50.0,16.34,19.92,86.26,
vae_wgan_sample_1459,50.0,20.04,19.92,89.96,
vae_wgan_sample_145,50.0,5.29,19.92,75.21,
vae_wgan_sample_1460,50.0,19.81,19.96,89.77,
vae_wgan_sample_1461,50.0,6.12,19.92,76.04,
vae_wgan_sample_1462,50.0,19.79,19.96,89.75,
vae_wgan_sample_1463,50.0,5.53,19.96,75.49,
vae_wgan_sample_1464,50.0,4.88,19.92,74.8,
vae_wgan_sample_1465,50.0,4.08,19.92,74.0,
vae_wgan_sample_1466,50.0,20.78,19.92,90.7,
vae_wgan_sample_1467,50.0,18.59,19.96,88.55,
vae_wgan_sample_1468,50.0,19.48,19.92,89.4,
vae_wgan_sample_1469,50.0,20.31,19.84,90.15,
vae_wgan_sample_146,50.0,4.8,19.92,74.72,
vae_wgan_sample_1470,50.0,19.6,19.92,89.52,
vae_wgan_sample_1471,50.0,4.86,19.96,74.82,
vae_wgan_sample_1472,50.0,20.3,19.96,90.26,
vae_wgan_sample_1473,50.0,2.48,19.96,72.44,
vae_wgan_sample_1474,50.0,18.37,19.2,87.57,
vae_wgan_sample_1475,50.0,19.94,19.96,89.9,
vae_wgan_sample_1476,50.0,20.81,19.96,90.77,
vae_wgan_sample_1477,50.0,4.84,19.92,74.76,
vae_wgan_sample_1478,50.0,5.59,19.4,74.99,
vae_wgan_sample_1479,50.0,20.47,19.84,90.31,
vae_wgan_sample_147,50.0,20.94,19.92,90.86,
vae_wgan_sample_1480,50.0,21.53,19.96,91.49,
vae_wgan_sample_1481,50.0,2.85,19.92,72.77,
vae_wgan_sample_1482,50.0,21.28,19.92,91.2,
vae_wgan_sample_1483,50.0,5.13,19.92,75.05,
vae_wgan_sample_1484,50.0,20.38,19.92,90.3,
vae_wgan_sample_1485,50.0,5.71,19.96,75.67,
vae_wgan_sample_1486,50.0,19.98,19.96,89.94,
vae_wgan_sample_1487,50.0,5.1,19.96,75.06,
vae_wgan_sample_1488,50.0,5.17,19.2,74.37,
vae_wgan_sample_1489,50.0,4.33,19.16,73.49,
vae_wgan_sample_148,50.0,5.76,19.96,75.72,
vae_wgan_sample_1490,50.0,5.16,19.96,75.12,
vae_wgan_sample_1491,50.0,4.47,19.92,74.39,
vae_wgan_sample_1492,50.0,5.48,19.96,75.44,
vae_wgan_sample_1493,50.0,19.89,19.96,89.85,
vae_wgan_sample_1494,50.0,19.94,19.96,89.9,
vae_wgan_sample_1495,50.0,7.23,20,77.23,
vae_wgan_sample_1496,50.0,19.91,19.96,89.87,
vae_wgan_sample_1497,50.0,17.52,19.92,87.44,
vae_wgan_sample_1498,50.0,5.23,19.92,75.15,
vae_wgan_sample_1499,50.0,5.31,19.92,75.23,
vae_wgan_sample_149,50.0,3.94,19.96,73.9,
vae_wgan_sample_14,50.0,6.35,19.96,76.31,
vae_wgan_sample_1500,50.0,4.42,19.92,74.34,
vae_wgan_sample_1501,50.0,19.89,19.92,89.81,
vae_wgan_sample_1502,50.0,19.1,19.92,89.02,
vae_wgan_sample_1503,50.0,4.48,19.76,74.24,
vae_wgan_sample_1504,50.0,5.23,19.96,75.19,
vae_wgan_sample_1505,50.0,20.31,19.92,90.23,
vae_wgan_sample_1506,50.0,4.78,19.8,74.58,
vae_wgan_sample_1507,50.0,20.34,19.96,90.3,
vae_wgan_sample_1508,50.0,5.38,19.96,75.34,
vae_wgan_sample_1509,50.0,5.0,19.48,74.48,
vae_wgan_sample_150,50.0,5.59,19.48,75.07,
vae_wgan_sample_1510,50.0,19.6,19.92,89.52,
vae_wgan_sample_1511,50.0,4.83,19.4,74.23,
vae_wgan_sample_1512,50.0,4.64,19.92,74.56,
vae_wgan_sample_1513,50.0,20.48,19.92,90.4,
vae_wgan_sample_1514,50.0,20.21,19.96,90.17,
vae_wgan_sample_1515,50.0,19.15,19.92,89.07,
vae_wgan_sample_1516,50.0,19.47,19.96,89.43,
vae_wgan_sample_1517,50.0,19.23,19.96,89.19,
vae_wgan_sample_1518,50.0,4.21,19.96,74.17,
vae_wgan_sample_1519,50.0,6.09,19.96,76.05,
vae_wgan_sample_151,50.0,21.17,19.92,91.09,
vae_wgan_sample_1520,50.0,20.04,19.88,89.92,
vae_wgan_sample_1521,50.0,5.42,19.96,75.38,
vae_wgan_sample_1522,50.0,5.99,19.92,75.91,
vae_wgan_sample_1523,50.0,5.32,18.64,73.96,
vae_wgan_sample_1524,50.0,19.96,19.96,89.92,
vae_wgan_sample_1525,50.0,20.49,19.96,90.45,
vae_wgan_sample_1526,50.0,5.44,19.88,75.32,
vae_wgan_sample_1527,50.0,4.52,19.92,74.44,
vae_wgan_sample_1528,50.0,6.06,19.92,75.98,
vae_wgan_sample_1529,50.0,5.99,19.16,75.15,
vae_wgan_sample_152,50.0,5.04,19.96,75.0,
vae_wgan_sample_1530,50.0,5.85,19.48,75.33,
vae_wgan_sample_1531,50.0,20.21,19.64,89.85,
vae_wgan_sample_1532,50.0,4.4,18.92,73.32,
vae_wgan_sample_1533,50.0,21.21,19.96,91.17,
vae_wgan_sample_1534,50.0,4.39,19.64,74.03,
vae_wgan_sample_1535,50.0,5.56,19.48,75.04,
vae_wgan_sample_1536,47.6,5.77,19.96,73.33,
vae_wgan_sample_1537,50.0,20.44,19.92,90.36,
vae_wgan_sample_1538,50.0,5.11,19.52,74.63,
vae_wgan_sample_1539,50.0,19.83,19.96,89.79,
vae_wgan_sample_153,50.0,5.33,19.28,74.61,
vae_wgan_sample_1540,50.0,5.48,20,75.48,
vae_wgan_sample_1541,50.0,5.36,19.92,75.28,
vae_wgan_sample_1542,50.0,4.91,19.96,74.87,
vae_wgan_sample_1543,50.0,4.13,18.6,72.73,
vae_wgan_sample_1544,50.0,19.4,20,89.4,
vae_wgan_sample_1545,50.0,5.06,18.96,74.02,
vae_wgan_sample_1546,50.0,5.72,19.92,75.64,
vae_wgan_sample_1547,50.0,5.9,19.52,75.42,
vae_wgan_sample_1548,50.0,20.16,19.96,90.12,
vae_wgan_sample_1549,50.0,4.97,19.96,74.93,
vae_wgan_sample_154,50.0,19.79,19.96,89.75,
vae_wgan_sample_1550,50.0,5.4,19.92,75.32,
vae_wgan_sample_1551,50.0,4.58,19.96,74.54,
vae_wgan_sample_1552,50.0,3.57,19.96,73.53,
vae_wgan_sample_1553,50.0,5.5,19.92,75.42,
vae_wgan_sample_1554,50.0,5.61,19.92,75.53,
vae_wgan_sample_1555,50.0,4.87,19.92,74.79,
vae_wgan_sample_1556,50.0,20.47,19.96,90.43,
vae_wgan_sample_1557,50.0,16.79,19.96,86.75,
vae_wgan_sample_1558,50.0,19.27,19.92,89.19,
vae_wgan_sample_1559,50.0,20.25,19.88,90.13,
vae_wgan_sample_155,50.0,16.73,19.96,86.69,
vae_wgan_sample_1560,50.0,18.81,19.92,88.73,
vae_wgan_sample_1561,50.0,21.05,19.92,90.97,
vae_wgan_sample_1562,50.0,4.94,19.2,74.14,
vae_wgan_sample_1563,50.0,18.0,19.92,87.92,
vae_wgan_sample_1564,50.0,20.17,19.92,90.09,
vae_wgan_sample_1565,50.0,5.72,19.96,75.68,
vae_wgan_sample_1566,50.0,19.98,19.96,89.94,
vae_wgan_sample_1567,50.0,5.13,19.96,75.09,
vae_wgan_sample_1568,50.0,20.41,19.96,90.37,
vae_wgan_sample_1569,50.0,19.49,19.96,89.45,
vae_wgan_sample_156,50.0,4.85,19.96,74.81,
vae_wgan_sample_1570,50.0,3.23,19.96,73.19,
vae_wgan_sample_1571,50.0,4.88,19.92,74.8,
vae_wgan_sample_1572,50.0,5.69,20,75.69,
vae_wgan_sample_1573,50.0,20.58,19.92,90.5,
vae_wgan_sample_1574,50.0,5.36,19.96,75.32,
vae_wgan_sample_1575,50.0,5.39,19.88,75.27,
vae_wgan_sample_1576,50.0,19.83,19.92,89.75,
vae_wgan_sample_1577,50.0,6.14,19.92,76.06,
vae_wgan_sample_1578,50.0,21.15,19.92,91.07,
vae_wgan_sample_1579,50.0,21.44,19.96,91.4,
vae_wgan_sample_157,50.0,4.77,19.96,74.73,
vae_wgan_sample_1580,50.0,20.04,19.92,89.96,
vae_wgan_sample_1581,50.0,5.34,19.96,75.3,
vae_wgan_sample_1582,50.0,5.54,19.88,75.42,
vae_wgan_sample_1583,50.0,6.57,19.72,76.29,
vae_wgan_sample_1584,50.0,5.19,19.76,74.95,
vae_wgan_sample_1585,50.0,5.77,19.64,75.41,
vae_wgan_sample_1586,50.0,20.55,19.96,90.51,
vae_wgan_sample_1587,50.0,20.62,19.96,90.58,
vae_wgan_sample_1588,50.0,5.67,19.96,75.63,
vae_wgan_sample_1589,50.0,3.41,18.88,72.29,
vae_wgan_sample_158,50.0,5.76,19.92,75.68,
vae_wgan_sample_1590,50.0,1.68,19.0,70.68,
vae_wgan_sample_1591,50.0,4.99,19.96,74.95,
vae_wgan_sample_1592,50.0,5.57,19.96,75.53,
vae_wgan_sample_1593,50.0,2.45,19.52,71.97,
vae_wgan_sample_1594,50.0,4.62,18.84,73.46,
vae_wgan_sample_1595,50.0,21.43,19.96,91.39,
vae_wgan_sample_1596,50.0,19.71,19.32,89.03,
vae_wgan_sample_1597,50.0,20.0,19.92,89.92,
vae_wgan_sample_1598,50.0,19.93,19.92,89.85,
vae_wgan_sample_1599,50.0,5.2,19.96,75.16,
vae_wgan_sample_159,50.0,21.43,19.96,91.39,
vae_wgan_sample_15,50.0,5.07,19.16,74.23,
vae_wgan_sample_1600,50.0,5.96,19.4,75.36,
vae_wgan_sample_1601,50.0,5.74,19.92,75.66,
vae_wgan_sample_1602,50.0,6.8,19.96,76.76,
vae_wgan_sample_1603,50.0,15.68,18.8,84.48,
vae_wgan_sample_1604,50.0,20.54,19.92,90.46,
vae_wgan_sample_1605,50.0,19.76,19.96,89.72,
vae_wgan_sample_1606,50.0,19.15,19.92,89.07,
vae_wgan_sample_1607,50.0,5.96,19.96,75.92,
vae_wgan_sample_1608,50.0,21.05,19.92,90.97,
vae_wgan_sample_1609,50.0,20.7,19.92,90.62,
vae_wgan_sample_160,50.0,20.23,19.04,89.27,
vae_wgan_sample_1610,50.0,5.81,19.96,75.77,
vae_wgan_sample_1611,50.0,6.04,19.88,75.92,
vae_wgan_sample_1612,50.0,21.05,20,91.05,
vae_wgan_sample_1613,50.0,4.72,19.96,74.68,
vae_wgan_sample_1614,50.0,6.18,19.96,76.14,
vae_wgan_sample_1615,50.0,20.95,19.96,90.91,
vae_wgan_sample_1616,50.0,5.93,19.96,75.89,
vae_wgan_sample_1617,50.0,6.29,19.92,76.21,
vae_wgan_sample_1618,50.0,4.19,17.92,72.11,
vae_wgan_sample_1619,50.0,4.94,19.96,74.9,
vae_wgan_sample_161,50.0,20.66,19.92,90.58,
vae_wgan_sample_1620,50.0,4.5,20,74.5,
vae_wgan_sample_1621,50.0,5.06,19.96,75.02,
vae_wgan_sample_1622,50.0,20.33,19.92,90.25,
vae_wgan_sample_1623,50.0,5.09,19.96,75.05,
vae_wgan_sample_1624,50.0,1.07,19.92,70.99,
vae_wgan_sample_1625,50.0,5.82,19.96,75.78,
vae_wgan_sample_1626,50.0,3.69,19.64,73.33,
vae_wgan_sample_1627,50.0,20.75,17.84,88.59,
vae_wgan_sample_1628,50.0,19.18,19.92,89.1,
vae_wgan_sample_1629,50.0,4.39,19.92,74.31,
vae_wgan_sample_162,50.0,20.18,19.96,90.14,
vae_wgan_sample_1630,50.0,4.85,19.92,74.77,
vae_wgan_sample_1631,50.0,6.58,19.96,76.54,
vae_wgan_sample_1632,50.0,5.46,19.68,75.14,
vae_wgan_sample_1633,50.0,4.66,19.96,74.62,
vae_wgan_sample_1634,50.0,20.43,19.96,90.39,
vae_wgan_sample_1635,50.0,19.77,19.96,89.73,
vae_wgan_sample_1636,50.0,5.41,19.72,75.13,
vae_wgan_sample_1637,50.0,4.08,19.92,74.0,
vae_wgan_sample_1638,50.0,21.3,19.92,91.22,
vae_wgan_sample_1639,0.0,1.27,19.64,20.91,
vae_wgan_sample_163,50.0,20.37,19.92,90.29,
vae_wgan_sample_1640,50.0,19.98,19.92,89.9,
vae_wgan_sample_1641,50.0,5.04,19.96,75.0,
vae_wgan_sample_1642,50.0,19.69,19.96,89.65,
vae_wgan_sample_1643,50.0,5.8,19.88,75.68,
vae_wgan_sample_1644,50.0,3.74,19.92,73.66,
vae_wgan_sample_1645,50.0,3.9,19.6,73.5,
vae_wgan_sample_1646,50.0,6.0,19.96,75.96,
vae_wgan_sample_1647,50.0,20.01,20,90.01,
vae_wgan_sample_1648,50.0,3.27,18.96,72.23,
vae_wgan_sample_1649,50.0,20.26,19.92,90.18,
vae_wgan_sample_164,50.0,6.42,19.92,76.34,
vae_wgan_sample_1650,50.0,19.87,19.96,89.83,
vae_wgan_sample_1651,50.0,5.75,19.56,75.31,
vae_wgan_sample_1652,50.0,4.91,19.56,74.47,
vae_wgan_sample_1653,50.0,5.79,19.92,75.71,
vae_wgan_sample_1654,50.0,5.13,19.48,74.61,
vae_wgan_sample_1655,50.0,5.8,18.72,74.52,
vae_wgan_sample_1656,50.0,20.13,19.96,90.09,
vae_wgan_sample_1657,50.0,17.67,20,87.67,
vae_wgan_sample_1658,50.0,5.62,19.28,74.9,
vae_wgan_sample_1659,50.0,20.0,19.96,89.96,
vae_wgan_sample_165,50.0,4.9,19.24,74.14,
vae_wgan_sample_1660,50.0,19.62,19.32,88.94,
vae_wgan_sample_1661,50.0,6.99,19.84,76.83,
vae_wgan_sample_1662,50.0,4.85,19.96,74.81,
vae_wgan_sample_1663,50.0,19.8,19.96,89.76,
vae_wgan_sample_1664,50.0,4.77,18.68,73.45,
vae_wgan_sample_1665,50.0,20.58,19.92,90.5,
vae_wgan_sample_1666,50.0,20.81,19.92,90.73,
vae_wgan_sample_1667,50.0,20.71,19.96,90.67,
vae_wgan_sample_1668,50.0,4.51,19.92,74.43,
vae_wgan_sample_1669,50.0,5.16,19.24,74.4,
vae_wgan_sample_166,50.0,5.15,19.96,75.11,
vae_wgan_sample_1670,50.0,4.77,19.96,74.73,
vae_wgan_sample_1671,50.0,4.28,19.12,73.4,
vae_wgan_sample_1672,50.0,19.51,19.92,89.43,
vae_wgan_sample_1673,50.0,5.81,19.96,75.77,
vae_wgan_sample_1674,50.0,17.92,19.84,87.76,
vae_wgan_sample_1675,50.0,20.17,19.92,90.09,
vae_wgan_sample_1676,50.0,20.82,19.92,90.74,
vae_wgan_sample_1677,50.0,5.34,18.64,73.98,
vae_wgan_sample_1678,50.0,18.47,19.92,88.39,
vae_wgan_sample_1679,50.0,19.58,19.96,89.54,
vae_wgan_sample_167,50.0,21.16,19.96,91.12,
vae_wgan_sample_1680,50.0,6.38,19.68,76.06,
vae_wgan_sample_1681,50.0,4.8,19.96,74.76,
vae_wgan_sample_1682,50.0,5.7,19.56,75.26,
vae_wgan_sample_1683,50.0,21.39,19.92,91.31,
vae_wgan_sample_1684,50.0,20.78,19.96,90.74,
vae_wgan_sample_1685,50.0,20.31,19.92,90.23,
vae_wgan_sample_1686,50.0,19.16,19.92,89.08,
vae_wgan_sample_1687,50.0,4.75,19.96,74.71,
vae_wgan_sample_1688,50.0,6.34,19.32,75.66,
vae_wgan_sample_1689,50.0,19.6,19.92,89.52,
vae_wgan_sample_168,50.0,19.61,19.96,89.57,
vae_wgan_sample_1690,50.0,5.58,19.96,75.54,
vae_wgan_sample_1691,50.0,3.92,19.36,73.28,
vae_wgan_sample_1692,50.0,21.25,19.96,91.21,
vae_wgan_sample_1693,50.0,5.16,19.64,74.8,
vae_wgan_sample_1694,50.0,19.67,19.96,89.63,
vae_wgan_sample_1695,50.0,5.01,19.96,74.97,
vae_wgan_sample_1696,50.0,6.39,19.96,76.35,
vae_wgan_sample_1697,50.0,6.27,18.68,74.95,
vae_wgan_sample_1698,50.0,20.44,19.92,90.36,
vae_wgan_sample_1699,50.0,5.88,19.96,75.84,
vae_wgan_sample_169,50.0,4.44,19.96,74.4,
vae_wgan_sample_16,50.0,5.23,19.92,75.15,
vae_wgan_sample_1700,50.0,4.42,19.6,74.02,
vae_wgan_sample_1701,50.0,5.32,19.44,74.76,
vae_wgan_sample_1702,50.0,4.75,20,74.75,
vae_wgan_sample_1703,50.0,20.06,20,90.06,
vae_wgan_sample_1704,50.0,5.14,19.96,75.1,
vae_wgan_sample_1705,50.0,19.72,19.72,89.44,
vae_wgan_sample_1706,50.0,5.26,19.96,75.22,
vae_wgan_sample_1707,50.0,21.09,19.96,91.05,
vae_wgan_sample_1708,50.0,5.22,19.84,75.06,
vae_wgan_sample_1709,50.0,5.57,19.92,75.49,
vae_wgan_sample_170,50.0,5.58,19.88,75.46,
vae_wgan_sample_1710,50.0,19.64,19.96,89.6,
vae_wgan_sample_1711,50.0,5.03,19.92,74.95,
vae_wgan_sample_1712,50.0,20.08,19.96,90.04,
vae_wgan_sample_1713,50.0,20.46,19.96,90.42,
vae_wgan_sample_1714,50.0,5.18,19.96,75.14,
vae_wgan_sample_1715,50.0,5.61,19.92,75.53,
vae_wgan_sample_1716,50.0,17.54,18.32,85.86,
vae_wgan_sample_1717,50.0,19.77,19.92,89.69,
vae_wgan_sample_1718,50.0,20.38,19.96,90.34,
vae_wgan_sample_1719,50.0,5.3,19.88,75.18,
vae_wgan_sample_171,50.0,5.54,19.92,75.46,
vae_wgan_sample_1720,50.0,6.55,18.84,75.39,
vae_wgan_sample_1721,50.0,5.63,19.92,75.55,
vae_wgan_sample_1722,50.0,1.37,19.36,70.73,
vae_wgan_sample_1723,50.0,4.75,19.84,74.59,
vae_wgan_sample_1724,50.0,3.39,19.32,72.71,
vae_wgan_sample_1725,50.0,5.64,19.92,75.56,
vae_wgan_sample_1726,50.0,19.71,19.96,89.67,
vae_wgan_sample_1727,50.0,4.95,19.96,74.91,
vae_wgan_sample_1728,50.0,19.74,19.92,89.66,
vae_wgan_sample_1729,50.0,21.53,19.96,91.49,
vae_wgan_sample_172,50.0,18.85,19.92,88.77,
vae_wgan_sample_1730,50.0,4.98,19.96,74.94,
vae_wgan_sample_1731,50.0,5.0,19.96,74.96,
vae_wgan_sample_1732,50.0,21.28,18.52,89.8,
vae_wgan_sample_1733,50.0,5.44,19.96,75.4,
vae_wgan_sample_1734,50.0,4.67,19.84,74.51,
vae_wgan_sample_1735,50.0,3.41,19.32,72.73,
vae_wgan_sample_1736,50.0,20.71,19.92,90.63,
vae_wgan_sample_1737,50.0,5.11,19.92,75.03,
vae_wgan_sample_1738,50.0,5.79,19.96,75.75,
vae_wgan_sample_1739,50.0,4.8,19.96,74.76,
vae_wgan_sample_173,50.0,5.03,19.96,74.99,
vae_wgan_sample_1740,50.0,3.58,19.96,73.54,
vae_wgan_sample_1741,50.0,20.03,19.96,89.99,
vae_wgan_sample_1742,50.0,5.37,19.96,75.33,
vae_wgan_sample_1743,50.0,20.09,19.96,90.05,
vae_wgan_sample_1744,50.0,19.77,19.92,89.69,
vae_wgan_sample_1745,50.0,2.02,20,72.02,
vae_wgan_sample_1746,50.0,21.26,19.92,91.18,
vae_wgan_sample_1747,50.0,5.05,19.68,74.73,
vae_wgan_sample_1748,50.0,4.19,19.96,74.15,
vae_wgan_sample_1749,50.0,4.28,19.96,74.24,
vae_wgan_sample_174,50.0,18.93,19.92,88.85,
vae_wgan_sample_1750,50.0,5.93,19.96,75.89,
vae_wgan_sample_1751,50.0,5.34,17.76,73.1,
vae_wgan_sample_1752,50.0,5.19,18.96,74.15,
vae_wgan_sample_1753,50.0,20.0,19.96,89.96,
vae_wgan_sample_1754,50.0,4.68,19.16,73.84,
vae_wgan_sample_1755,50.0,5.96,19.96,75.92,
vae_wgan_sample_1756,50.0,4.93,19.12,74.05,
vae_wgan_sample_1757,50.0,16.52,19.96,86.48,
vae_wgan_sample_1758,50.0,21.46,19.92,91.38,
vae_wgan_sample_1759,50.0,19.53,19.92,89.45,
vae_wgan_sample_175,50.0,4.25,19.12,73.37,
vae_wgan_sample_1760,50.0,4.73,19.96,74.69,
vae_wgan_sample_1761,50.0,5.55,19.92,75.47,
vae_wgan_sample_1762,50.0,5.65,19.96,75.61,
vae_wgan_sample_1763,50.0,6.06,19.16,75.22,
vae_wgan_sample_1764,50.0,19.44,19.96,89.4,
vae_wgan_sample_1765,50.0,21.1,19.92,91.02,
vae_wgan_sample_1766,50.0,5.68,19.92,75.6,
vae_wgan_sample_1767,50.0,19.83,19.96,89.79,
vae_wgan_sample_1768,50.0,5.28,19.96,75.24,
vae_wgan_sample_1769,50.0,7.06,20,77.06,
vae_wgan_sample_176,50.0,5.13,19.96,75.09,
vae_wgan_sample_1770,50.0,21.0,19.96,90.96,
vae_wgan_sample_1771,50.0,5.68,19.92,75.6,
vae_wgan_sample_1772,50.0,5.94,19.92,75.86,
vae_wgan_sample_1773,50.0,20.84,19.96,90.8,
vae_wgan_sample_1774,50.0,19.34,19.28,88.62,
vae_wgan_sample_1775,50.0,20.61,19.92,90.53,
vae_wgan_sample_1776,50.0,4.69,19.92,74.61,
vae_wgan_sample_1777,50.0,4.53,19.96,74.49,
vae_wgan_sample_1778,50.0,5.27,19.88,75.15,
vae_wgan_sample_1779,50.0,5.13,19.96,75.09,
vae_wgan_sample_177,50.0,4.85,18.68,73.53,
vae_wgan_sample_1780,50.0,5.01,19.92,74.93,
vae_wgan_sample_1781,50.0,5.33,19.96,75.29,
vae_wgan_sample_1782,50.0,3.76,19.92,73.68,
vae_wgan_sample_1783,50.0,4.81,19.76,74.57,
vae_wgan_sample_1784,50.0,6.54,19.92,76.46,
vae_wgan_sample_1785,50.0,21.0,19.96,90.96,
vae_wgan_sample_1786,50.0,6.9,20,76.9,
vae_wgan_sample_1787,50.0,6.22,19.96,76.18,
vae_wgan_sample_1788,50.0,20.62,19.92,90.54,
vae_wgan_sample_1789,50.0,4.84,19.92,74.76,
vae_wgan_sample_178,50.0,4.43,19.96,74.39,
vae_wgan_sample_1790,50.0,4.92,19.92,74.84,
vae_wgan_sample_1791,50.0,3.92,19.96,73.88,
vae_wgan_sample_1792,50.0,4.8,19.64,74.44,
vae_wgan_sample_1793,50.0,4.46,19.96,74.42,
vae_wgan_sample_1794,50.0,19.96,19.96,89.92,
vae_wgan_sample_1795,50.0,5.04,19.2,74.24,
vae_wgan_sample_1796,50.0,6.16,19.96,76.12,
vae_wgan_sample_1797,50.0,21.14,19.92,91.06,
vae_wgan_sample_1798,50.0,20.03,19.96,89.99,
vae_wgan_sample_1799,50.0,17.4,19.96,87.36,
vae_wgan_sample_179,50.0,4.52,19.36,73.88,
vae_wgan_sample_17,50.0,20.1,19.96,90.06,
vae_wgan_sample_1800,50.0,5.79,19.92,75.71,
vae_wgan_sample_1801,50.0,19.89,19.92,89.81,
vae_wgan_sample_1802,50.0,19.87,19.96,89.83,
vae_wgan_sample_1803,50.0,6.19,19.8,75.99,
vae_wgan_sample_1804,50.0,5.69,19.4,75.09,
vae_wgan_sample_1805,50.0,20.45,18.72,89.17,
vae_wgan_sample_1806,50.0,6.42,19.96,76.38,
vae_wgan_sample_1807,50.0,20.42,19.88,90.3,
vae_wgan_sample_1808,50.0,19.87,19.96,89.83,
vae_wgan_sample_1809,50.0,4.48,19.68,74.16,
vae_wgan_sample_180,50.0,5.32,19.92,75.24,
vae_wgan_sample_1810,50.0,4.16,19.92,74.08,
vae_wgan_sample_1811,50.0,20.56,19.96,90.52,
vae_wgan_sample_1812,50.0,19.15,19.92,89.07,
vae_wgan_sample_1813,50.0,18.12,19.96,88.08,
vae_wgan_sample_1814,50.0,5.63,19.92,75.55,
vae_wgan_sample_1815,50.0,5.77,19.92,75.69,
vae_wgan_sample_1816,50.0,20.83,19.72,90.55,
vae_wgan_sample_1817,50.0,18.22,19.92,88.14,
vae_wgan_sample_1818,50.0,6.29,19.96,76.25,
vae_wgan_sample_1819,50.0,20.6,19.92,90.52,
vae_wgan_sample_181,50.0,19.93,19.96,89.89,
vae_wgan_sample_1820,50.0,20.03,19.92,89.95,
vae_wgan_sample_1821,50.0,4.66,19.96,74.62,
vae_wgan_sample_1822,50.0,17.1,19.96,87.06,
vae_wgan_sample_1823,50.0,5.5,19.92,75.42,
vae_wgan_sample_1824,50.0,5.54,20,75.54,
vae_wgan_sample_1825,50.0,5.12,19.96,75.08,
vae_wgan_sample_1826,50.0,6.1,19.96,76.06,
vae_wgan_sample_1827,50.0,4.81,19.96,74.77,
vae_wgan_sample_1828,50.0,4.67,19.28,73.95,
vae_wgan_sample_1829,50.0,19.84,19.92,89.76,
vae_wgan_sample_182,50.0,4.79,19.88,74.67,
vae_wgan_sample_1830,50.0,6.16,19.72,75.88,
vae_wgan_sample_1831,50.0,6.17,19.92,76.09,
vae_wgan_sample_1832,50.0,19.84,19.92,89.76,
vae_wgan_sample_1833,50.0,4.93,19.92,74.85,
vae_wgan_sample_1834,50.0,5.25,19.96,75.21,
vae_wgan_sample_1835,50.0,6.61,19.96,76.57,
vae_wgan_sample_1836,50.0,6.36,19.08,75.44,
vae_wgan_sample_1837,50.0,5.37,19.48,74.85,
vae_wgan_sample_1838,50.0,5.54,19.92,75.46,
vae_wgan_sample_1839,50.0,20.2,19.96,90.16,
